"","Day","Month","Hour","ShapeProfValue"
"268",1,12,3,-5.23104166666667
"269",1,12,4,-4.29354166666667
"270",1,12,5,-2.99854166666667
"271",1,12,6,4.32895833333333
"272",1,12,7,2.51395833333333
"273",1,12,8,2.02895833333333
"274",1,12,9,1.51895833333333
"275",1,12,10,0.441458333333332
"276",1,12,11,-0.151041666666669
"277",1,12,12,-0.996041666666667
"278",1,12,13,-1.50104166666667
"279",1,12,14,-1.19854166666667
"280",1,12,15,-1.58854166666667
"281",1,12,16,1.10145833333333
"282",1,12,17,23.8564583333333
"283",1,12,18,10.4939583333333
"284",1,12,19,5.95145833333333
"285",1,12,20,3.09895833333333
"286",1,12,21,2.03145833333333
"287",1,12,22,-0.0285416666666674
"288",1,12,23,-2.05354166666667
"289",2,1,0,-11.4392708333333
"290",2,1,1,-12.8392708333333
"291",2,1,2,-12.9117708333333
"292",2,1,3,-12.5117708333333
"293",2,1,4,-8.62177083333334
"294",2,1,5,-6.07927083333334
"295",2,1,6,26.7557291666667
"296",2,1,7,32.5982291666667
"297",2,1,8,15.1782291666667
"298",2,1,9,11.3032291666667
"299",2,1,10,3.17572916666666
"300",2,1,11,-1.60427083333334
"301",2,1,12,-4.80927083333334
"302",2,1,13,-6.36427083333334
"303",2,1,14,-6.97177083333334
"304",2,1,15,-7.66927083333334
"305",2,1,16,-4.76177083333334
"306",2,1,17,20.6482291666667
"307",2,1,18,21.7832291666667
"308",2,1,19,6.08822916666667
"309",2,1,20,3.49572916666666
"310",2,1,21,-2.72677083333334
"311",2,1,22,-6.52427083333334
"312",2,1,23,-11.1917708333333
"313",2,2,0,-4.41541666666667
"314",2,2,1,-4.71791666666667
"315",2,2,2,-4.84791666666667
"316",2,2,3,-4.71541666666667
"317",2,2,4,-2.88041666666667
"318",2,2,5,-1.22541666666667
"319",2,2,6,7.24458333333333
"320",2,2,7,4.17458333333333
"321",2,2,8,4.22708333333333
"322",2,2,9,4.21458333333333
"323",2,2,10,3.74208333333333
"324",2,2,11,1.98208333333333
"325",2,2,12,0.139583333333333
"326",2,2,13,-0.102916666666666
"327",2,2,14,-0.612916666666667
"328",2,2,15,-0.180416666666666
"329",2,2,16,0.282083333333335
"330",2,2,17,6.33958333333333
"331",2,2,18,13.9320833333333
"332",2,2,19,2.87458333333333
"333",2,2,20,1.16458333333333
"334",2,2,21,-0.135416666666666
"335",2,2,22,-0.422916666666666
"336",2,2,23,-2.06041666666667
"337",2,3,0,-3.32947916666667
"338",2,3,1,-4.47447916666667
"339",2,3,2,-5.13947916666667
"340",2,3,3,-4.80947916666667
"341",2,3,4,-3.79197916666667
"342",2,3,5,-1.01197916666667
"343",2,3,6,9.68052083333333
"344",2,3,7,5.39302083333333
"345",2,3,8,4.47552083333333
"346",2,3,9,5.61802083333333
"347",2,3,10,4.04802083333333
"348",2,3,11,2.81552083333333
"349",2,3,12,1.43552083333333
"350",2,3,13,0.725520833333333
"351",2,3,14,0.253020833333335
"352",2,3,15,0.525520833333335
"353",2,3,16,-0.0419791666666658
"354",2,3,17,2.04302083333333
"355",2,3,18,8.66802083333333
"356",2,3,19,2.85802083333333
"357",2,3,20,1.43052083333333
"358",2,3,21,0.215520833333334
"359",2,3,22,-0.884479166666666
"360",2,3,23,-2.70197916666667
"361",2,4,0,-3.05260416666666
"362",2,4,1,-4.94260416666666
"363",2,4,2,-5.75760416666667
"364",2,4,3,-5.46510416666666
"365",2,4,4,-4.46260416666667
"366",2,4,5,-2.10010416666666
"367",2,4,6,6.82989583333333
"368",2,4,7,3.86739583333333
"369",2,4,8,3.30489583333333
"370",2,4,9,4.67739583333333
"371",2,4,10,1.96489583333334
"372",2,4,11,1.99739583333333
"373",2,4,12,0.122395833333335
"374",2,4,13,1.25739583333333
"375",2,4,14,2.02989583333333
"376",2,4,15,1.77239583333333
"377",2,4,16,3.47739583333334
"378",2,4,17,2.34989583333334
"379",2,4,18,2.37489583333333
"380",2,4,19,6.19489583333334
"381",2,4,20,10.9323958333333
"382",2,4,21,2.11989583333333
"383",2,4,22,-1.20760416666667
"384",2,4,23,-4.28510416666666
"385",2,5,0,-8.3025
"386",2,5,1,-9.87
"387",2,5,2,-11.44
"388",2,5,3,-11.99
"389",2,5,4,-9.7375
"390",2,5,5,-7.0925
"391",2,5,6,-2.19
"392",2,5,7,-3.5225
"393",2,5,8,-2.7475
"394",2,5,9,-2.055
"395",2,5,10,-1.1525
"396",2,5,11,1.03
"397",2,5,12,2.475
"398",2,5,13,5.825
"399",2,5,14,12.25
"400",2,5,15,19.28
"401",2,5,16,24.5675
"402",2,5,17,14.9925
"403",2,5,18,6.9425
"404",2,5,19,3.7075
"405",2,5,20,6.9425
"406",2,5,21,1.5225
"407",2,5,22,-1.2475
"408",2,5,23,-4.1875
"409",2,6,0,-6.66333333333333
"410",2,6,1,-7.57833333333333
"411",2,6,2,-8.11333333333333
"412",2,6,3,-8.43083333333333
"413",2,6,4,-8.33583333333333
"414",2,6,5,-7.61083333333333
"415",2,6,6,-6.65083333333333
"416",2,6,7,-6.28583333333333
"417",2,6,8,-4.96333333333333
"418",2,6,9,-2.58833333333333
"419",2,6,10,-0.383333333333333
"420",2,6,11,1.40666666666667
"421",2,6,12,5.50166666666667
"422",2,6,13,10.0841666666667
"423",2,6,14,13.2966666666667
"424",2,6,15,22.6041666666667
"425",2,6,16,23.3091666666667
"426",2,6,17,10.5991666666667
"427",2,6,18,6.12916666666667
"428",2,6,19,3.11166666666667
"429",2,6,20,1.98666666666667
"430",2,6,21,-0.610833333333333
"431",2,6,22,-1.66833333333333
"432",2,6,23,-4.14583333333333
"433",2,7,0,-10.318125
"434",2,7,1,-11.533125
"435",2,7,2,-12.245625
"436",2,7,3,-13.355625
"437",2,7,4,-13.210625
"438",2,7,5,-12.705625
"439",2,7,6,-13.123125
"440",2,7,7,-12.090625
"441",2,7,8,-9.035625
"442",2,7,9,-7.680625
"443",2,7,10,-5.163125
"444",2,7,11,-2.105625
"445",2,7,12,2.189375
"446",2,7,13,10.049375
"447",2,7,14,22.389375
"448",2,7,15,40.246875
"449",2,7,16,54.714375
"450",2,7,17,23.479375
"451",2,7,18,7.204375
"452",2,7,19,2.184375
"453",2,7,20,0.384375000000002
"454",2,7,21,-2.403125
"455",2,7,22,-5.583125
"456",2,7,23,-8.288125
"457",2,8,0,-19.5471875
"458",2,8,1,-20.6896875
"459",2,8,2,-21.2421875
"460",2,8,3,-21.5271875
"461",2,8,4,-21.4446875
"462",2,8,5,-20.8896875
"463",2,8,6,-19.1221875
"464",2,8,7,-18.3846875
"465",2,8,8,-16.8096875
"466",2,8,9,-14.8746875
"467",2,8,10,-11.8446875
"468",2,8,11,-8.0171875
"469",2,8,12,-1.4346875
"470",2,8,13,26.7678125
"471",2,8,14,51.5353125
"472",2,8,15,84.7353125
"473",2,8,16,96.5178125
"474",2,8,17,33.2428125
"475",2,8,18,2.6578125
"476",2,8,19,-3.8146875
"477",2,8,20,-7.7496875
"478",2,8,21,-11.3146875
"479",2,8,22,-15.4321875
"480",2,8,23,-17.3171875
"481",2,9,0,-10.0501041666667
"482",2,9,1,-11.0301041666667
"483",2,9,2,-11.9376041666667
"484",2,9,3,-12.2951041666667
"485",2,9,4,-12.4226041666667
"486",2,9,5,-12.0126041666667
"487",2,9,6,-11.0176041666667
"488",2,9,7,-10.9426041666667
"489",2,9,8,-9.59260416666667
"490",2,9,9,-7.43010416666667
"491",2,9,10,-4.71510416666667
"492",2,9,11,-1.73260416666667
"493",2,9,12,3.44989583333333
"494",2,9,13,10.2098958333333
"495",2,9,14,25.5823958333333
"496",2,9,15,47.9298958333333
"497",2,9,16,51.3623958333333
"498",2,9,17,18.7673958333333
"499",2,9,18,3.67989583333333
"500",2,9,19,1.01739583333333
"501",2,9,20,-1.51510416666667
"502",2,9,21,-5.49510416666667
"503",2,9,22,-7.35760416666667
"504",2,9,23,-8.45260416666667
"505",2,10,0,-27.9007291666667
"506",2,10,1,-28.9907291666667
"507",2,10,2,-30.2607291666667
"508",2,10,3,-30.6582291666667
"509",2,10,4,-30.4257291666667
"510",2,10,5,-28.9107291666667
"511",2,10,6,-27.0832291666667
"512",2,10,7,-26.5857291666667
"513",2,10,8,-25.8182291666667
"514",2,10,9,-25.0882291666667
"515",2,10,10,-22.7732291666667
"516",2,10,11,-19.2682291666667
"517",2,10,12,-12.2807291666667
"518",2,10,13,6.44927083333334
"519",2,10,14,34.9367708333333
"520",2,10,15,133.331770833333
"521",2,10,16,207.504270833333
"522",2,10,17,75.2717708333333
"523",2,10,18,-2.57322916666666
"524",2,10,19,-9.17072916666666
"525",2,10,20,-15.6882291666667
"526",2,10,21,-20.3307291666667
"527",2,10,22,-23.9807291666667
"528",2,10,23,-25.7057291666667
"529",2,11,0,-8.81
"530",2,11,1,-9.71
"531",2,11,2,-10.5525
"532",2,11,3,-9.895
"533",2,11,4,-9.16
"534",2,11,5,-6.405
"535",2,11,6,0.722499999999999
"536",2,11,7,2.79
"537",2,11,8,2.8925
"538",2,11,9,7.3875
"539",2,11,10,4.71
"540",2,11,11,3.085
"541",2,11,12,2.6075
"542",2,11,13,4.045
"543",2,11,14,6.595
"544",2,11,15,11.79
"545",2,11,16,16.505
"546",2,11,17,8.455
"547",2,11,18,9.1325
"548",2,11,19,6.5875
"549",2,11,20,2.265
"550",2,11,21,-0.285000000000001
"551",2,11,22,-4.55
"552",2,11,23,-6.2025
"553",2,12,0,-5.07927083333333
"554",2,12,1,-5.90427083333333
"555",2,12,2,-6.20177083333333
"556",2,12,3,-5.37677083333333
"557",2,12,4,-3.76927083333333
"558",2,12,5,-0.556770833333333
"559",2,12,6,11.0382291666667
"560",2,12,7,8.26822916666667
"561",2,12,8,3.34072916666667
"562",2,12,9,4.77572916666667
"563",2,12,10,2.32072916666667
"564",2,12,11,1.82822916666667
"565",2,12,12,-0.0167708333333341
"566",2,12,13,-0.611770833333334
"567",2,12,14,-0.756770833333333
"568",2,12,15,-0.794270833333334
"569",2,12,16,0.550729166666667
"570",2,12,17,19.0132291666667
"571",2,12,18,6.82572916666667
"572",2,12,19,1.96322916666667
"573",2,12,20,0.333229166666667
"574",2,12,21,-0.529270833333334
"575",2,12,22,-2.59677083333333
"576",2,12,23,-4.06427083333333
"577",3,1,0,-9.241875
"578",3,1,1,-10.814375
"579",3,1,2,-10.611875
"580",3,1,3,-9.654375
"581",3,1,4,-5.171875
"582",3,1,5,-0.639375
"583",3,1,6,20.640625
"584",3,1,7,15.150625
"585",3,1,8,6.663125
"586",3,1,9,5.978125
"587",3,1,10,3.318125
"588",3,1,11,0.690625000000001
"589",3,1,12,-1.374375
"590",3,1,13,-2.561875
"591",3,1,14,-3.621875
"592",3,1,15,-3.909375
"593",3,1,16,-2.031875
"594",3,1,17,8.583125
"595",3,1,18,11.990625
"596",3,1,19,5.985625
"597",3,1,20,4.958125
"598",3,1,21,2.300625
"599",3,1,22,-0.281874999999999
"600",3,1,23,-2.344375
"601",3,2,0,-3.22729166666667
"602",3,2,1,-4.74479166666667
"603",3,2,2,-5.45479166666667
"604",3,2,3,-4.92229166666667
"605",3,2,4,-4.16229166666667
"606",3,2,5,-0.917291666666666
"607",3,2,6,10.2927083333333
"608",3,2,7,5.47020833333333
"609",3,2,8,5.17520833333333
"610",3,2,9,3.50270833333333
"611",3,2,10,1.07020833333333
"612",3,2,11,0.460208333333334
"613",3,2,12,-0.444791666666666
"614",3,2,13,-0.497291666666666
"615",3,2,14,-0.942291666666667
"616",3,2,15,-1.00479166666667
"617",3,2,16,-0.227291666666666
"618",3,2,17,5.55770833333334
"619",3,2,18,14.3327083333333
"620",3,2,19,3.56270833333333
"621",3,2,20,2.19770833333333
"622",3,2,21,1.36770833333333
"623",3,2,22,-0.902291666666666
"624",3,2,23,-1.54229166666667
"625",3,3,0,-3.29802083333333
"626",3,3,1,-4.40052083333333
"627",3,3,2,-4.60802083333333
"628",3,3,3,-3.96052083333333
"629",3,3,4,-2.68052083333333
"630",3,3,5,-2.35552083333333
"631",3,3,6,4.23447916666667
"632",3,3,7,3.79697916666667
"633",3,3,8,2.24697916666667
"634",3,3,9,1.86447916666667
"635",3,3,10,1.18447916666667
"636",3,3,11,0.731979166666668
"637",3,3,12,1.42947916666667
"638",3,3,13,1.56197916666667
"639",3,3,14,1.93447916666667
"640",3,3,15,1.49697916666667
"641",3,3,16,1.95947916666667
"642",3,3,17,3.91947916666667
"643",3,3,18,11.2019791666667
"644",3,3,19,4.98947916666667
"645",3,3,20,3.01197916666667
"646",3,3,21,2.25947916666667
"647",3,3,22,-1.03052083333333
"648",3,3,23,-1.49052083333333
"649",3,4,0,-3.1121875
"650",3,4,1,-5.9296875
"651",3,4,2,-8.3746875
"652",3,4,3,-9.0521875
"653",3,4,4,-7.5446875
"654",3,4,5,-2.5571875
"655",3,4,6,5.1553125
"656",3,4,7,2.3628125
"657",3,4,8,2.0028125
"658",3,4,9,3.1553125
"659",3,4,10,3.3928125
"660",3,4,11,3.3178125
"661",3,4,12,2.6803125
"662",3,4,13,2.8028125
"663",3,4,14,3.8003125
"664",3,4,15,7.0378125
"665",3,4,16,12.0653125
"666",3,4,17,8.2253125
"667",3,4,18,1.4078125
"668",3,4,19,6.0478125
"669",3,4,20,7.0328125
"670",3,4,21,-0.039687499999999
"671",3,4,22,-3.6646875
"672",3,4,23,-6.2121875
"673",3,5,0,-6.18239583333333
"674",3,5,1,-7.52739583333333
"675",3,5,2,-8.96489583333333
"676",3,5,3,-9.41739583333333
"677",3,5,4,-7.74489583333333
"678",3,5,5,-5.71239583333333
"679",3,5,6,-0.259895833333332
"680",3,5,7,-1.01739583333333
"681",3,5,8,-0.087395833333332
"682",3,5,9,-0.839895833333333
"683",3,5,10,-0.227395833333333
"684",3,5,11,2.79760416666667
"685",3,5,12,2.66260416666667
"686",3,5,13,5.29260416666667
"687",3,5,14,9.44010416666667
"688",3,5,15,13.1801041666667
"689",3,5,16,16.8351041666667
"690",3,5,17,9.06010416666667
"691",3,5,18,4.46260416666667
"692",3,5,19,2.45760416666667
"693",3,5,20,6.29010416666667
"694",3,5,21,2.45010416666667
"695",3,5,22,0.422604166666668
"696",3,5,23,-3.36989583333333
"697",3,6,0,-5.8040625
"698",3,6,1,-7.1615625
"699",3,6,2,-7.8340625
"700",3,6,3,-8.0565625
"701",3,6,4,-7.8890625
"702",3,6,5,-7.3440625
"703",3,6,6,-5.6940625
"704",3,6,7,-5.3515625
"705",3,6,8,-4.5115625
"706",3,6,9,-2.5590625
"707",3,6,10,-0.696562500000001
"708",3,6,11,1.4109375
"709",3,6,12,4.6309375
"710",3,6,13,9.3459375
"711",3,6,14,14.2559375
"712",3,6,15,21.1809375
"713",3,6,16,21.2384375
"714",3,6,17,10.8709375
"715",3,6,18,6.1384375
