"","Day","Month","Hour","ShapeProfValue"
"226",1,10,9,-3.31697916666667
"227",1,10,10,-1.80697916666667
"228",1,10,11,-0.146979166666664
"229",1,10,12,1.97802083333334
"230",1,10,13,6.72802083333333
"231",1,10,14,11.7530208333333
"232",1,10,15,24.8380208333333
"233",1,10,16,23.9580208333333
"234",1,10,17,11.5905208333333
"235",1,10,18,7.10302083333333
"236",1,10,19,4.90052083333333
"237",1,10,20,0.678020833333334
"238",1,10,21,-2.44447916666667
"239",1,10,22,-3.36947916666667
"240",1,10,23,-4.19947916666667
"241",1,11,0,-3.8703125
"242",1,11,1,-6.5153125
"243",1,11,2,-7.6578125
"244",1,11,3,-7.4578125
"245",1,11,4,-5.5328125
"246",1,11,5,-2.6953125
"247",1,11,6,6.5121875
"248",1,11,7,6.3571875
"249",1,11,8,1.4621875
"250",1,11,9,1.3721875
"251",1,11,10,0.862187500000001
"252",1,11,11,1.3521875
"253",1,11,12,2.2371875
"254",1,11,13,2.9021875
"255",1,11,14,4.0146875
"256",1,11,15,6.4221875
"257",1,11,16,5.6696875
"258",1,11,17,6.2771875
"259",1,11,18,7.6721875
"260",1,11,19,7.9571875
"261",1,11,20,2.6496875
"262",1,11,21,0.134687500000002
"263",1,11,22,-1.9578125
"264",1,11,23,-4.1678125
"265",1,12,0,-4.04583333333333
"266",1,12,1,-4.88833333333333
"267",1,12,2,-5.25083333333333
"268",1,12,3,-5.47333333333333
"269",1,12,4,-4.48083333333333
"270",1,12,5,-3.24083333333333
"271",1,12,6,4.34166666666667
"272",1,12,7,2.80916666666667
"273",1,12,8,2.16916666666667
"274",1,12,9,1.37416666666667
"275",1,12,10,0.364166666666666
"276",1,12,11,-0.378333333333334
"277",1,12,12,-0.978333333333333
"278",1,12,13,-1.23583333333333
"279",1,12,14,-0.935833333333333
"280",1,12,15,-1.14583333333333
"281",1,12,16,1.75416666666667
"282",1,12,17,24.3441666666667
"283",1,12,18,10.9341666666667
"284",1,12,19,6.02916666666667
"285",1,12,20,2.94916666666667
"286",1,12,21,1.84416666666667
"287",1,12,22,-0.445833333333335
"288",1,12,23,-2.41333333333333
"289",2,1,0,-11.2626041666667
"290",2,1,1,-12.6326041666667
"291",2,1,2,-12.7051041666667
"292",2,1,3,-12.3626041666667
"293",2,1,4,-8.50510416666667
"294",2,1,5,-6.06510416666667
"295",2,1,6,25.8948958333333
"296",2,1,7,31.9723958333333
"297",2,1,8,14.3498958333333
"298",2,1,9,11.1873958333333
"299",2,1,10,3.41489583333334
"300",2,1,11,-1.22510416666667
"301",2,1,12,-4.37010416666666
"302",2,1,13,-5.96010416666666
"303",2,1,14,-6.60510416666667
"304",2,1,15,-7.29010416666666
"305",2,1,16,-4.74760416666667
"306",2,1,17,20.3973958333333
"307",2,1,18,21.1498958333333
"308",2,1,19,5.81239583333334
"309",2,1,20,3.48239583333334
"310",2,1,21,-2.66260416666666
"311",2,1,22,-6.33260416666666
"312",2,1,23,-10.9351041666667
"313",2,2,0,-4.70083333333333
"314",2,2,1,-5.10583333333333
