"","Day","Month","Hour","ShapeProfValue"
"342",2,3,5,-1.2096875
"343",2,3,6,9.2128125
"344",2,3,7,4.7853125
"345",2,3,8,4.4303125
"346",2,3,9,5.3828125
"347",2,3,10,4.0878125
"348",2,3,11,2.9053125
"349",2,3,12,1.4678125
"350",2,3,13,0.8128125
"351",2,3,14,0.4878125
"352",2,3,15,0.8178125
"353",2,3,16,0.3203125
"354",2,3,17,2.3078125
"355",2,3,18,8.7803125
"356",2,3,19,2.4703125
"357",2,3,20,0.4628125
"358",2,3,21,-1.0521875
"359",2,3,22,-1.8621875
"360",2,3,23,-3.0121875
"361",2,4,0,-1.23354166666667
"362",2,4,1,-3.23604166666667
"363",2,4,2,-4.08104166666667
"364",2,4,3,-3.79354166666667
"365",2,4,4,-2.85104166666667
"366",2,4,5,-1.19854166666667
"367",2,4,6,7.35395833333333
"368",2,4,7,4.81395833333333
"369",2,4,8,4.43395833333333
"370",2,4,9,6.95895833333333
"371",2,4,10,2.85145833333333
"372",2,4,11,3.02895833333333
"373",2,4,12,1.43395833333333
"374",2,4,13,3.04145833333333
"375",2,4,14,2.81645833333333
"376",2,4,15,2.18895833333333
"377",2,4,16,1.93645833333333
"378",2,4,17,0.828958333333335
"379",2,4,18,1.10395833333333
"380",2,4,19,4.04145833333333
"381",2,4,20,7.23895833333333
"382",2,4,21,-1.93604166666667
"383",2,4,22,-4.81104166666667
"384",2,4,23,-6.93104166666667
"385",2,5,0,-6.58208333333334
"386",2,5,1,-7.95958333333333
"387",2,5,2,-8.81208333333333
"388",2,5,3,-9.00458333333333
"389",2,5,4,-7.30458333333334
"390",2,5,5,-4.60708333333334
"391",2,5,6,0.115416666666665
"392",2,5,7,-0.884583333333335
"393",2,5,8,-0.834583333333335
"394",2,5,9,-0.229583333333335
"395",2,5,10,-0.487083333333335
"396",2,5,11,1.58041666666666
"397",2,5,12,1.48041666666666
"398",2,5,13,4.08541666666667
"399",2,5,14,9.55791666666666
"400",2,5,15,15.2504166666667
"401",2,5,16,20.7779166666667
"402",2,5,17,10.4429166666667
"403",2,5,18,2.66791666666667
"404",2,5,19,2.06791666666667
"405",2,5,20,6.24791666666667
"406",2,5,21,0.855416666666666
"407",2,5,22,-0.927083333333334
"408",2,5,23,-3.49708333333334
"409",2,6,0,-6.20791666666667
"410",2,6,1,-6.83791666666667
"411",2,6,2,-7.19041666666667
"412",2,6,3,-7.48291666666667
"413",2,6,4,-7.08791666666667
"414",2,6,5,-6.43541666666667
"415",2,6,6,-5.58791666666667
"416",2,6,7,-5.08791666666667
"417",2,6,8,-3.66041666666667
"418",2,6,9,-1.38541666666667
"419",2,6,10,0.782083333333332
"420",2,6,11,2.24958333333333
"421",2,6,12,5.44708333333333
"422",2,6,13,9.35958333333333
"423",2,6,14,11.6520833333333
"424",2,6,15,19.9945833333333
"425",2,6,16,20.0420833333333
"426",2,6,17,7.67708333333333
"427",2,6,18,3.72208333333333
"428",2,6,19,2.31708333333333
"429",2,6,20,2.00208333333333
"430",2,6,21,0.249583333333332
"431",2,6,22,-0.982916666666668
"432",2,6,23,-3.54791666666667
"433",2,7,0,-9.280625
"434",2,7,1,-10.285625
"435",2,7,2,-10.988125
"436",2,7,3,-12.198125
"437",2,7,4,-12.008125
"438",2,7,5,-11.508125
"439",2,7,6,-11.935625
"440",2,7,7,-10.930625
"441",2,7,8,-7.700625
"442",2,7,9,-6.360625
"443",2,7,10,-3.920625
"444",2,7,11,-1.035625
"445",2,7,12,2.561875
"446",2,7,13,9.806875
"447",2,7,14,21.246875
"448",2,7,15,37.216875
"449",2,7,16,50.434375
"450",2,7,17,20.284375
"451",2,7,18,4.811875
"452",2,7,19,0.259374999999999
"453",2,7,20,0.161874999999999
"454",2,7,21,-2.145625
"455",2,7,22,-4.983125
"456",2,7,23,-7.503125
"457",2,8,0,-19.5898958333333
"458",2,8,1,-20.7848958333333
"459",2,8,2,-21.3898958333333
"460",2,8,3,-21.4873958333333
"461",2,8,4,-21.4048958333333
"462",2,8,5,-20.8398958333333
"463",2,8,6,-18.9473958333333
"464",2,8,7,-18.1973958333333
"465",2,8,8,-16.5398958333333
"466",2,8,9,-14.5798958333333
"467",2,8,10,-11.4398958333333
"468",2,8,11,-7.62989583333333
"469",2,8,12,-1.11239583333333
"470",2,8,13,27.0126041666667
"471",2,8,14,51.6476041666667
"472",2,8,15,84.2801041666667
"473",2,8,16,95.4776041666667
"474",2,8,17,32.1426041666667
"475",2,8,18,2.22010416666667
"476",2,8,19,-3.81239583333333
"477",2,8,20,-7.55489583333333
"478",2,8,21,-11.0823958333333
"479",2,8,22,-15.2598958333333
"480",2,8,23,-17.1273958333333
"481",2,9,0,-10.1546875
"482",2,9,1,-11.1046875
"483",2,9,2,-11.9971875
"484",2,9,3,-12.3721875
"485",2,9,4,-12.5146875
"486",2,9,5,-12.0996875
"487",2,9,6,-11.0846875
"488",2,9,7,-11.0121875
"489",2,9,8,-9.6496875
"490",2,9,9,-7.4846875
"491",2,9,10,-4.7871875
"492",2,9,11,-1.7646875
"493",2,9,12,3.5303125
"494",2,9,13,10.4203125
"495",2,9,14,25.8528125
"496",2,9,15,47.9878125
"497",2,9,16,51.4353125
"498",2,9,17,18.6953125
"499",2,9,18,3.6803125
"500",2,9,19,1.1353125
"501",2,9,20,-1.4071875
"502",2,9,21,-5.4921875
"503",2,9,22,-7.3446875
"504",2,9,23,-8.4671875
"505",2,10,0,-25.7186458333333
"506",2,10,1,-25.8861458333333
"507",2,10,2,-27.4211458333333
"508",2,10,3,-27.6611458333333
"509",2,10,4,-27.3161458333333
"510",2,10,5,-25.9136458333333
"511",2,10,6,-24.1036458333333
"512",2,10,7,-23.7911458333333
"513",2,10,8,-23.0211458333333
"514",2,10,9,-22.1586458333333
"515",2,10,10,-20.8211458333333
"516",2,10,11,-17.8486458333333
"517",2,10,12,-13.4486458333333
"518",2,10,13,3.03385416666666
"519",2,10,14,30.6738541666667
"520",2,10,15,125.131354166667
"521",2,10,16,197.651354166667
"522",2,10,17,68.4363541666667
"523",2,10,18,-4.29364583333334
"524",2,10,19,-10.8186458333333
